Year,Month,Day,Julian_Date,Site ,Oxygen_mgmL,Temp_C,pH,Secchi_cm,Conductivity_us,TDS_ppm,Salinity_ppm
2004,5,27,148,DC,0.24,16.5,6.91,75,,,
2004,5,27,148,FP,4.76,15.5,6.2,100,,,
2004,5,27,148,GC,4.48,14,7.49,20,,,
2004,5,27,148,LS,4.31,15,6.91,100,,,
2004,6,11,163,DC,5.13,18.5,5.57,60,,,
2004,6,11,163,FP,4.84,18,6.86,,,,
2004,6,11,163,FP,4.84,17,6.86,,,,
2004,6,11,163,GC,5.32,,6.47,30,,,
2004,6,11,163,LS,5.84,22,5.39,100,,,
2004,6,25,207,DC,0.76,,5.85,100,,,
2004,6,25,207,FP,6.38,20.7,7.22,100,,,
2004,6,25,207,GC,6.38,18,9.82,25,,,
2004,6,25,207,GC,6.38,25,9.82,25,,,
2004,6,25,207,LS,8.56,17,7.34,100,,,
2004,7,9,191,DC,4.07,18,6.13,95,,,
2004,7,9,191,DC,4.07,18.5,6.13,95,,,
2004,7,9,191,FP,6.8,20,,100,,,
2004,7,9,191,FP,6.8,19.5,,100,,,
2004,7,9,191,GC,7.08,20.8,6.75,27,,,
2004,7,9,191,LS,6.3,21,,100,,,
2004,7,9,191,LS,6.3,20.5,,100,,,
2004,7,23,205,DC,0.22,22.5,6.69,100,,,
2004,7,23,205,FP,2.58,24,6.86,100,,,
2004,7,23,205,GC,0.28,26,6.75,20,,,
2004,7,23,205,LS,0.5,25,6.85,100,,,
2004,8,13,226,DC,0.2,21,6.87,90,,,
2004,8,13,226,DC,0.2,20.7,6.87,90,,,
2004,8,13,226,FP,0.3,21,7.49,,,,
2004,8,13,226,GC,0.38,22.5,6.89,35,,,
2004,8,13,226,LS,0.37,21,6.9,100,,,
2004,8,27,240,DC,0.96,22,6.8,100,,,
2004,8,27,240,FP,1.15,22,7.22,100,,,
2004,8,27,240,GC,0.94,26,7.39,25,,,
2004,8,27,240,LS,0.94,22,7.27,100,,,
2004,8,27,240,LS,0.94,22.5,7.27,100,,,
2004,9,10,254,DC,0.11,20.5,6.8,100,,,
2004,9,10,254,DC,0.11,22,6.8,100,,,
2004,9,10,254,FP,1.54,20,6.43,100,,,
2004,9,10,254,FP,1.54,19,6.43,100,,,
2004,9,10,254,GC,0.42,19,6.79,30,,,
2004,9,10,254,LS,0.93,21,,100,,,
2004,9,24,268,DC,0.1,23,6.88,100,,,
2004,9,24,268,DC,0.1,22,6.88,100,,,
2004,9,24,268,FP,0.11,21,7.48,,,,
2004,9,24,268,FP,0.11,21,7.48,,,,
2004,9,24,268,GC,0.13,21,6.98,55,,,
2004,9,24,268,LS,0.12,21,6.85,,,,
2004,9,24,268,LS,0.12,22,6.85,,,,
2004,10,8,282,DC,0.06,19,6.82,100,,,
2004,10,8,282,DC,0.06,18,6.82,100,,,
2004,10,8,282,FP,0.49,18,7.78,100,,,
2004,10,8,282,GC,0.34,16,6.12,40,,,
2004,10,8,282,LS,0.53,17,9.15,100,,,
2004,10,22,296,DC,0.12,11,6.82,,,,
2004,10,22,296,FP,0.41,12,6.93,100,,,
2004,10,22,296,FP,0.41,11,6.93,100,,,
2004,10,22,296,GC,0.37,10,6.84,50,,,
2004,10,22,296,LS,0.53,11,6.85,100,,,
2004,10,22,296,LS,0.53,12,6.85,100,,,
2005,4,27,117,DC,,12,,,,,
2005,4,27,117,DC,,9,,,,,
2005,4,27,117,FP,,9,,,,,
2005,4,27,117,GC,,8,,,,,
2005,4,27,117,GC,,9,,,,,
2005,4,27,117,LS,,9,,,,,
2005,4,27,117,LS,,8,,,,,
2005,5,11,131,DC,,15,,,,,
2005,5,11,131,DC,,17,,,,,
2005,5,11,131,FP,,13,,,,,
2005,5,11,131,GC,,18,,,,,
2005,5,11,131,LS,,16,,,,,
2005,5,11,131,LS,,15,,,,,
2005,5,19,139,DC,0.02,12.5,8.49,62,,,
2005,5,19,139,DC,0.02,12,8.49,62,,,
2005,5,19,139,FP,0.72,12,7.06,100,,,
2005,5,19,139,GC,0.61,13,8.76,20,,,
2005,5,19,139,LS,0.59,12.5,7.19,100,,,
2005,5,19,139,LS,0.59,13,7.19,100,,,
2005,5,26,146,DC,0.06,16,8.41,100,,,
2005,5,26,146,FP,0.31,14,8.54,100,,,
2005,5,26,146,GC,0.09,18,7.35,20,,,
2005,5,26,146,GC,0.09,15,7.35,20,,,
2005,5,26,146,LS,0.27,15.5,8.57,100,,,
2005,5,26,146,LS,0.27,16,8.57,100,,,
2005,6,1,152,DC,0.28,18.4,8.13,100,,,
2005,6,1,152,DC,0.22,19.5,8.27,110,,,
2005,6,8,159,DC,0.47,21,8.43,100,,,
2005,6,8,159,DC,0.47,22,8.43,100,,,
2005,6,8,159,FP,0.4,22,8.79,100,,,
2005,6,8,159,FP,0.4,21,8.79,100,,,
2005,6,8,159,GC,0.49,25,7.67,20,,,
2005,6,8,159,GC,0.49,22,7.67,20,,,
2005,6,8,159,LS,0.44,22,8.92,100,,,
2005,6,15,166,DC,0.34,20.5,8.2,100,,,
2005,6,15,166,DC,0.32,21.5,8.15,70,,,
2005,6,22,173,DC,0.24,,8.11,33,,,
2005,6,22,173,DC,0.7,18,8.1,,,,
2005,6,22,173,FP,0.27,19,8.53,100,,,
2005,6,22,173,FP,0.27,20,8.53,100,,,
2005,6,22,173,GC,0.27,21,8.3,21,,,
2005,6,22,173,LS,0.42,21,8.57,100,,,
2005,6,22,173,LS,0.42,20,8.57,100,,,
2005,6,29,180,DC,,21.5,,100,,,
2005,6,29,180,DC,,22,,100,,,
2005,6,29,180,GC,,,,20,,,
2005,6,29,180,LS,,,,100,,,
2005,7,6,187,DC,0.33,24,8.36,68,,,
2005,7,6,187,DC,0.33,23.5,8.36,68,,,
2005,7,6,187,FP,0.35,23,8.54,100,,,
2005,7,6,187,GC,0.46,24,8.34,38,,,
2005,7,6,187,LS,0.38,24.5,8.59,100,,,
2005,7,13,194,DC,0.38,27,8.78,100,,,
2005,7,13,194,DC,0.35,27,8.63,100,,,
2005,7,14,195,GC,0.33,28.7,8.42,24,,,
2005,7,14,195,LS,,29,9.09,100,,,
2005,7,20,201,DC,,25,8.53,100,,,
2005,7,20,201,DC,,26,8.53,100,,,
2005,7,20,201,FP,,27,9.11,100,,,
2005,7,20,201,GC,,28,8.35,20,,,
2005,7,20,201,GC,,25,8.35,20,,,
2005,7,20,201,LS,,26,8.84,100,,,
2005,7,20,201,LS,,28,8.84,100,,,
2005,7,21,202,DC,,27.1,8.93,85,,,
2005,7,21,202,FP,,27.5,9.52,100,,,
2005,7,21,202,GC,,29.5,8.67,32,,,
2005,7,21,202,LS,,28.1,9.15,100,,,
2005,7,27,208,DC,,23,7.96,100,,,
2005,7,27,208,DC,,23,8.08,55,,,
2005,7,27,208,FP,,25,8.74,100,,,
2005,7,27,208,GC,,24,7.9,15,,,
2005,7,27,208,LS,,25,8.19,100,,,
2005,7,30,211,GC,,24.6,8.37,,,,
2005,7,31,212,GC,,25.9,8.1,,,,
2005,8,3,215,DC,,27,8.58,100,,,
2005,8,3,215,DC,,26.5,8.58,100,,,
2005,8,3,215,FP,,27,9.33,100,,,
2005,8,3,215,GC,,32,8.29,25,,,
2005,8,3,215,LS,,28.5,8.69,100,,,
2005,8,3,215,LS,,28,8.69,100,,,
2005,8,10,222,DC,13.49,25.6,8.91,105,,,
2005,8,10,222,DC,,23,8.9,30,,,
2005,8,10,222,DC,,25,9.12,55,,,
2005,8,10,222,FP,10.7,24,8.59,100,,,
2005,8,10,222,GC,12.84,29.9,8.46,33,,,
2005,8,10,222,LS,9.78,25.8,8.43,100,,,
2005,8,24,236,DC,11.86,23.5,8.81,100,,,
2005,8,24,236,DC,9.98,22.1,8.71,,,,
2005,8,24,236,DC,10.47,22.7,8.77,100,,,
2005,8,24,236,FP,11.64,24.2,8.84,100,,,
2005,8,24,236,GC,13.04,22.4,8.45,,,,
2005,8,24,236,LS,9.87,23.3,8.39,100,,,
2005,8,31,243,DC,7.84,22.5,8.19,100,,,
2005,8,31,243,FP,6.78,20.3,8.08,100,,,
2005,8,31,243,GC,6.84,22.2,7.64,10,,,
2005,8,31,243,LS,9.46,23.2,8.55,100,,,
2005,9,1,244,LS,9.1,22.6,8.62,,,,
2005,9,14,257,DC,5.1,21.8,7.96,100,,,
2005,9,14,257,FP,8.41,22.9,8.49,100,,,
2005,9,14,257,GC,8.54,23.1,8.04,22,,,
2005,9,14,257,LS,8.2,23,8.23,100,,,
2005,9,20,263,DC,3.77,21,8.01,70,,,
2005,9,20,263,FP,8.55,22.5,8.6,100,,,
2005,9,20,263,GC,16.15,21.4,8.25,25,,,
2005,9,20,263,LS,8.84,22.5,8.47,100,,,
2005,9,28,271,DC,9.58,20.8,,100,,,
2005,9,28,271,DC,7.3,20.1,,100,,,
2005,9,28,271,DC,7.74,20.3,,100,,,
2005,9,28,271,FP,10.45,22.1,,100,,,
2005,9,28,271,GC,16.18,20.8,9.26,20,,,
2005,9,28,271,LS,9.5,21.5,,60,,,
2005,10,5,278,DC,11.26,20.2,8.74,100,,,
2005,10,5,278,DC,10.97,20.4,8.67,100,,,
2005,10,5,278,FP,8.97,19.4,6.22,100,,,
2005,10,5,278,GC,,26.3,5.99,15,,,
2005,10,5,278,LS,12.45,21.3,8.24,110,,,
2005,10,19,292,DC,6.95,14.6,,35,,,
2005,10,19,292,DC,7.35,14.6,,100,,,
2005,10,19,292,DC,7.47,14.8,,100,,,
2005,10,19,292,FP,9.23,15,8.42,,,,
2005,10,19,292,GC,10.69,13.5,8.04,20,,,
2005,10,19,292,LS,10.02,15.4,8.28,80,,,
2006,5,3,123,DC,12.5,12.9,7,100,,,
2006,5,3,123,FP,12.9,11.2,7.27,100,,,
2006,5,3,123,GC,9.8,16,7.2,19,,,
2006,5,3,123,LS,12.9,13.2,7.36,100,,,
2006,5,16,136,DC,7.5,14.5,7.78,100,,,
2006,5,16,136,FP,10.3,15,7.77,100,,,
2006,5,16,136,GC,8.6,14.7,7.64,18,,,
2006,5,16,136,LS,9.6,14.6,7.66,100,,,
2006,5,31,151,DC,12.6,18,7.93,100,,,
2006,5,31,151,FP,8.5,23.2,7.96,100,,,
2006,5,31,151,GC,4,26,7.34,8,,,
2006,5,31,151,LS,14.3,22.1,8.13,100,,,
2006,6,14,165,DC,10.2,19.8,8.87,62,,,
2006,6,14,165,FP,9.3,19,8.43,100,,,
2006,6,14,165,GC,8.9,20.9,8.22,19,,,
2006,6,14,165,LS,13.2,20.5,8.69,100,,,
2006,6,26,177,FP,7.8,22.3,8.01,100,,,
2006,6,26,177,GC,8.1,23.5,8.08,33,,,
2006,6,26,177,LS,9.3,23.1,8.38,100,,,
2006,6,28,179,DC,8.4,22,7.87,95,,,
2006,6,28,179,FP,7.8,22.3,8.01,100,,,
2006,6,28,179,GC,17.5,27.3,8.37,23,,,
2006,6,28,179,LS,9.5,22.6,8.22,100,,,
2006,6,28,179,SI,8.2,23,8.08,,,,
2006,7,12,193,DC,7,22.1,7.86,100,,,
2006,7,12,193,FP,5.6,20.3,7.49,100,,,
2006,7,12,193,GC,7.1,20.8,7.94,5,,,
2006,7,12,193,LS,8.1,22.5,7.88,100,,,
2006,7,12,193,SI,5.5,21.4,7.48,,,,
2006,7,26,207,FP,8.9,25.2,8.6,,,,
2006,7,26,207,GC,10,26.8,8.25,15,,,
2006,7,26,207,LS,8.7,24.3,8.34,95,,,
2006,8,9,221,DC,10.1,24.4,8.61,80,,,
2006,8,9,221,FP,11.9,24.1,8.79,,,,
2006,8,9,221,GC,8.4,25.8,7.76,25,,,
2006,8,9,221,LS,11.3,26.5,8.77,100,,,
2006,8,15,227,SI,8.2,23.4,8.29,,,,
2006,8,17,229,GC,7.5,24.2,7.6,20,,,
2006,8,17,229,LS,10.2,23.2,8.48,100,,,
2006,8,23,235,DC,8.9,21,8.36,100,,,
2006,8,23,235,FP,10.2,24.4,8.72,44,,,
2006,8,23,235,GC,9.6,22.3,7.23,21,,,
2006,8,23,235,LS,9.7,22.4,8.32,38,,,
2006,9,7,250,DC,10.9,20.6,8.37,100,,,
2006,9,7,250,FP,8.1,19.9,7.97,100,,,
2006,9,7,250,GC,6.8,20.2,7.86,20,,,
2006,9,7,250,LS,10.4,20.6,8.08,100,,,
2006,9,7,250,SI,6.1,20.6,8.1,,,,
2006,9,20,263,DC,5.6,18,8.05,100,,,
2006,9,20,263,FP,9.8,19.2,8.14,100,,,
2006,9,20,263,GC,12.4,17,7.98,22,,,
2006,9,20,263,LS,9.8,18.8,8.15,100,,,
2006,10,4,277,DC,6.5,16.7,7.55,,,,
2006,10,4,277,FP,9.1,18.2,7.82,,,,
2006,10,4,277,GC,7.1,15.8,7.38,,,,
2006,10,4,277,LS,8.5,17.1,7.75,,,,
2006,10,4,277,SI,7.5,17.5,7.78,,,,
2006,10,25,298,DC,9.1,11.7,7.96,100,,,
2006,10,25,298,FP,10.7,12.1,8.17,,,,
2006,10,25,298,GC,11.6,7.3,7.76,10,,,
2006,10,25,298,LS,10.6,12.6,8.18,100,,,
2006,10,25,298,SI,9.6,13,8.06,,,,
2007,4,2,92,DC,,6.8,9.4,75,,,
2007,4,2,92,GC,,7.7,10.1,22,,,
2007,4,2,92,LS,,5.7,9.46,100,,,
2007,4,18,108,DC,16.7,5.2,10.36,90,,,
2007,4,18,108,FP,18.8,5.6,9.41,,,,
2007,4,18,108,GC,18.1,6.2,9.4,32,,,
2007,4,18,108,LS,16.5,5.1,9.42,100,,,
2007,4,18,108,P27,18.1,6.5,9.5,,,,
2007,4,18,108,SI,17.2,6.2,9.61,,,,
2007,4,25,115,DC,12.6,11.6,7.71,40,,,
2007,4,25,115,FP,14.5,9.4,8.54,,,,
2007,4,25,115,GC,8.7,13.5,8.6,12,,,
2007,4,25,115,LS,15.1,9.1,8.68,100,,,
2007,4,25,115,P27,14.4,10,8.56,,,,
2007,4,25,115,SI,15.7,8.3,8.66,,,,
2007,5,16,136,DC,9.4,15.7,9.9,38,,,
2007,5,16,136,FP,11.8,14.4,9.15,,,,
2007,5,16,136,GC,7.1,17.6,8.77,16,,,
2007,5,16,136,LS,11.6,14.3,9.16,100,,,
2007,5,16,136,P27,11.9,15.3,8.62,,,,
2007,5,16,136,SI,9.4,14.5,8.97,,,,
2007,5,23,143,DC,12.1,16,10.25,100,,,
2007,5,23,143,FP,12.9,15.2,8.96,,,,
2007,5,23,143,GC,12.7,18.2,9.28,28,,,
2007,5,23,143,LS,12.8,16.5,8.82,100,,,
2007,5,23,143,P27,15.2,15.4,9.1,100,,,
2007,5,23,143,SI,9.4,17.1,8.96,,,,
2007,5,31,151,LS,13.1,20.1,9.09,100,,,
2007,5,31,151,SI,9.8,19.8,8.6,,,,
2007,6,12,163,DC,10.3,22.6,7.8,70,,,
2007,6,12,163,FP,12,21.8,6.85,,,,
2007,6,12,163,GC,8,27.1,6.6,30,,,
2007,6,12,163,LS,13.1,22.5,7.05,100,,,
2007,6,12,163,P27,13,21.8,6.94,100,,,
2007,6,20,171,DC,9.3,22.7,7.57,70,,,
2007,6,20,171,FP,9.9,21.8,7.76,,,,
2007,6,20,171,GC,5.4,23.7,7.14,20,,,
2007,6,20,171,LS,9.9,23.4,7.44,100,,,
2007,6,20,171,P27,9.5,22.2,7.5,,,,
2007,6,20,171,SI,7.9,22.7,7.55,,,,
2007,7,4,185,DC,6.9,21.6,7.66,45,,,
2007,7,4,185,FP,6.8,20.5,7.77,,,,
2007,7,4,185,GC,4.5,22.1,7.65,26,,,
2007,7,4,185,LS,9.4,21.5,7.46,100,,,
2007,7,4,185,P27,9.9,21,7.52,100,,,
2007,7,4,185,SI,8.3,21.8,7.29,,,,
2007,7,12,193,LS,10.4,21.7,7.64,,,,
2007,7,12,193,SI,8.1,21.4,6.33,,,,
2007,7,18,199,DC,13.3,21.4,5.95,70,,,
2007,7,18,199,FP,9.7,21.2,7.63,,,,
2007,7,18,199,GC,10.2,27.5,7.05,,,,
2007,7,18,199,LS,11.7,23.8,7.65,,,,
2007,7,18,199,P27,12.8,22.6,7.19,,,,
2007,7,18,199,SI,9.4,21.3,6.59,,,,
2007,7,25,206,GC,7,24.8,7.64,,,,
2007,7,25,206,LS,7.7,23.7,7.65,,,,
2007,7,25,206,P27,14,22.6,6,,,,
2007,7,25,206,SI,8.3,23.1,6.35,,,,
2007,8,1,213,DC,13.1,26.3,,,,,
2007,8,1,213,FP,7.6,24.1,6.71,,,,
2007,8,1,213,GC,6.1,26.6,7.34,,,,
2007,8,1,213,LS,11.7,24.9,7.68,,,,
2007,8,1,213,P27,12.1,25.5,7.51,,,,
2007,8,1,213,SI,10.3,25.6,,,,,
2007,8,9,221,GC,4.5,24.4,,20,,,
2007,8,16,228,DC,8.3,22.3,,70,,,
2007,8,16,228,FP,9.5,23.4,,,,,
2007,8,16,228,GC,6.7,22,,18,,,
2007,8,16,228,LS,8,22.4,,100,,,
2007,8,16,228,P27,9.7,23,,100,,,
2007,8,16,228,SI,8.2,23.2,,,,,
2007,8,22,234,GC,9.2,19.1,,,,,
2007,8,22,234,LS,8.1,20.4,,100,,,
2007,8,29,241,DC,13,23,8.62,37,,,
2007,8,29,241,FP,10.3,22.6,8.73,,,,
2007,8,29,241,GC,5.3,23,7.2,,,,
2007,8,29,241,LS,10.8,23.4,8.71,,,,
2007,8,29,241,P27,13,24.3,9.1,,,,
2007,8,29,241,SI,11.1,23.6,8.92,,,,
2007,9,6,249,LS,11.8,23,8.53,100,,,
2007,9,12,255,DC,7.5,20.4,8.35,100,,,
2007,9,12,255,FP,9.3,20.6,8.71,,,,
2007,9,12,255,GC,20.5,21.3,8.92,11,,,
2007,9,12,255,LS,10.2,20,8.65,100,,,
2007,9,12,255,SI,8.4,21.3,8.6,,,,
2007,9,24,267,DC,10.8,23.3,8.77,100,,,
2007,9,24,267,FP,9,20,8.48,,,,
2007,9,24,267,GC,10.3,17.5,8.52,,,,
2007,9,24,267,LS,9.3,20.3,8.43,100,,,
2007,9,24,267,P27,10.4,21.9,8.66,100,,,
2007,9,24,267,SI,8.55,21,8.4,,,,
2007,10,10,283,FP,9,19,8.42,,,,
2007,10,10,283,GC,9.7,19.6,8.33,,,,
2007,10,10,283,LS,13.1,18.7,8.39,100,,,
2007,10,10,283,SI,6.9,19.5,8.28,,,,
2007,10,23,296,DC,5.7,15.4,8.07,,,,
2007,10,23,296,LS,8,16.1,8.32,,,,
2007,10,23,296,P27,8.2,16.2,8.32,,,,
2007,10,23,296,SI,6.5,16.5,8.2,,,,
2007,10,30,303,LS,14.5,14,8.5,100,,,
2007,10,30,303,P27,12.6,14.5,8.54,100,,,
2007,11,2,306,LS,11.4,14.1,8.42,,,,
2007,11,2,306,SI,,11.1,8.8,,,,
2007,11,9,313,LS,,11.6,8.62,,,,
2007,11,9,313,P27,,10.1,8.74,,,,
2007,11,26,330,LS,12.8,6.9,8.63,,,,
2007,11,26,330,P27,13.1,8.6,8.65,,,,
2008,4,23,114,DC,14.58,13.3,7.16,30,,,
2008,4,23,114,FP,15.76,10.5,7.98,113,,,
2008,4,23,114,GC,10.01,17.1,7.42,24,,,
2008,4,23,114,LS,16.84,12.8,8.04,77,,,
2008,4,23,114,P27,13.93,13.4,7.93,109,,,
2008,4,23,114,SI,17.44,14.2,8.3,127,,,
2008,5,9,130,LS,15.3,11.5,8.47,100,,,
2008,5,16,137,LS,16.4,14.2,9.02,75,,,
2008,5,16,137,P27,20.5,13.3,8.75,,,,
2008,5,16,137,SI,15.4,14.2,8.46,100,,,
2008,5,23,144,LS,23.6,12.8,9.23,100,,,
2008,5,23,144,P27,19.4,14.9,8.57,,,,
2008,5,23,144,SI,14.5,13.7,8.42,,,,
2008,5,30,151,DC,14.4,14.3,8.35,100,,,
2008,5,30,151,FP,12.6,15.8,8.49,100,,,
2008,5,30,151,GC,23.3,17.4,8.39,25,,,
2008,5,30,151,LS,22.8,14.5,9.05,100,,,
2008,5,30,151,P27,14.9,16.5,8.63,,,,
2008,5,30,151,SI,,16,8.47,,,,
2008,6,6,158,LS,,17.6,9.12,100,,,
2008,6,6,158,P27,,18.5,8.7,100,,,
2008,6,6,158,SI,,18.1,8.42,100,,,
2008,6,18,170,P27,,18.9,9.11,,,,
2008,6,20,172,SI,,18.6,9.33,55,,,
2008,6,27,179,DC,13.7,18.8,9.3,100,,,
2008,6,27,179,FP,12,23,8.82,,,,
2008,6,27,179,GC,7.2,23.4,8.52,23,,,
2008,6,27,179,LS,17.2,21.3,8.58,100,,,
2008,6,27,179,P27,15.3,24,9.01,,,,
2008,6,27,179,SI,24,23.3,8.78,,,,
2008,7,4,186,P27,,20.4,9.95,,,,
2008,7,9,191,P27,,23.4,9.32,,,,
2008,7,10,192,LS,,21.5,9.22,100,,,
2008,7,11,193,P27,10,22.4,8.55,,,,
2008,7,11,193,SI,,21.1,8.99,,,,
2008,7,15,197,SI,15.8,20.7,9.44,100,,,
2008,7,18,200,DC,23.2,21.4,8.58,100,,,
2008,7,18,200,FP,24.3,21.1,8.8,100,,,
2008,7,18,200,GC,18.1,26.6,8.38,20,,,
2008,7,18,200,LS,23.1,23.1,8.56,100,,,
2008,7,18,200,P27,18.3,24.4,8.84,100,,,
2008,7,18,200,SI,22.8,24.6,8.72,85,,,
2008,7,23,205,FP,19.2,21.2,8.97,,,,
2008,7,23,205,LS,,23,9.65,100,,,
2008,7,25,207,FP,,22.2,8.97,,,,
2008,7,25,207,LS,,21.5,9.66,100,,,
2008,7,25,207,P27,24.5,22.9,9.22,,,,
2008,7,25,207,SI,,23.6,8.96,,,,
2008,8,1,214,DC,,21.6,9.78,100,,,
2008,8,1,214,FP,,22.6,8.88,,,,
2008,8,1,214,GC,20.9,22.2,8.75,20,,,
2008,8,1,214,LS,21.2,22.5,8.73,100,,,
2008,8,1,214,P27,22.3,24.2,9.04,,,,
2008,8,1,214,SI,18.8,24.2,8.9,100,,,
2008,8,6,219,DC,9.1,21.4,9.87,70,,,
2008,8,6,219,FP,8,23.5,8.83,71,,,
2008,8,6,219,GC,8.6,19.5,9.04,20,,,
2008,8,6,219,LS,7.9,22.3,8.71,100,,,
2008,8,6,219,P27,8.37,23.3,9.17,,,,
2008,8,6,219,SI,8,23.7,8.78,,,,
2008,8,15,228,DC,,21.4,9.8,100,,,
2008,8,15,228,P27,16.2,22.9,9.25,,,,
2008,8,22,235,LS,18.9,21.7,9.68,100,,,
2008,8,22,235,P27,19.8,21.7,9.15,,,,
2008,8,22,235,SI,17.1,22.4,8.9,100,,,
2008,8,29,242,DC,22.6,23.4,8.68,100,,,
2008,8,29,242,FP,9.6,21.1,8.82,100,,,
2008,8,29,242,GC,,19.9,9.7,20,,,
2008,8,29,242,LS,7.8,21.2,9.21,100,,,
2008,8,29,242,P27,6.8,22.5,8.66,10,,,
2008,8,29,242,SI,8.8,21.9,8.5,100,,,
2008,9,3,247,DC,9.5,23.9,8.76,,,,
2008,9,3,247,FP,19.1,24.7,9.03,100,,,
2008,9,3,247,GC,20.1,28.4,8.7,,,,
2008,9,3,247,LS,9.4,24.6,9.57,100,,,
2008,9,3,247,P27,16.6,24.7,9.02,100,,,
2008,9,3,247,SI,6.1,25.4,8.74,,,,
2008,9,12,256,LS,18.9,20.8,9.53,100,,,
2008,9,12,256,P27,16.8,21.1,9.08,100,,,
2008,9,12,256,SI,14.8,20.9,8.69,100,,,
2008,9,14,258,LS,18.6,21.7,9.36,100,,,
2008,9,14,258,SI,7.3,21.3,8.52,100,,,
2008,9,19,263,DC,13.6,19.9,9.29,100,,,
2008,9,19,263,FP,10.5,20.9,8.62,100,,,
2008,9,19,263,GC,5.5,19.3,8.55,20,,,
2008,9,19,263,LS,10.52,20.5,8.74,100,,,
2008,9,19,263,P27,9.8,19.9,8.77,100,,,
2008,9,19,263,SI,11.3,19.9,8.67,100,,,
2008,9,21,265,P27,19.8,19.7,8.48,,,,
2008,9,21,265,SI,16.7,20.2,8.8,,,,
2008,9,26,270,LS,14.1,21.2,9.52,100,,,
2008,9,26,270,P27,12.2,21.1,8.97,,,,
2008,9,26,270,SI,16.1,20.5,8.73,20,,,
2008,10,3,277,DC,18.8,17.3,9.53,100,,,
2008,10,3,277,FP,11.7,17.3,8.81,,,,
2008,10,3,277,GC,9.5,12.8,9.07,10,,,
2008,10,3,277,LS,5.8,16.7,8.68,100,,,
2008,10,3,277,P27,9.3,17.4,8.58,,,,
2008,10,3,277,SI,11.9,17.8,8.7,,,,
2008,10,10,284,LS,14.3,18.2,9.76,100,,,
2008,10,10,284,P27,11.7,18.2,8.88,100,,,
2008,10,10,284,SI,10.6,18,8.98,100,,,
2008,10,17,291,LS,13.6,16.7,9.97,71,,,
2008,10,17,291,P27,19.7,15.9,9.19,100,,,
2008,10,17,291,SI,12.5,16.7,8.86,100,,,
2008,10,24,298,DC,17.4,13.4,8.73,100,,,
2008,10,24,298,FP,14,13.4,9.04,100,,,
2008,10,24,298,GC,14.5,10.1,8.56,10,,,
2008,10,24,298,LS,13.4,13.3,9.91,100,,,
2008,10,24,298,P27,12.1,13.1,8.83,,,,
2008,10,24,298,SI,12.9,13.6,8.78,,,,
2009,4,22,112,LS,15.7,8.2,7.56,100,,,
2009,5,5,125,LS,13.1,11.7,8.72,100,,,
2009,5,5,125,P27,13.8,12.3,8.02,100,,,
2009,5,5,125,SI,11.6,12.2,7.75,100,,,
2009,5,6,126,LS,13.7,12.9,7.61,100,,,
2009,5,6,126,P27,13.2,12.6,7.7,100,,,
2009,5,6,126,SI,14.1,13.2,7.63,100,,,
2009,5,7,127,LS,12.5,12.7,8.1,100,,,
2009,5,7,127,P27,12.5,14.3,7.5,100,,,
2009,5,7,127,SI,12.5,13.6,8.02,100,,,
2009,5,8,128,LS,13.1,11.8,8.02,100,,,
2009,5,8,128,P27,15.1,13.1,7.62,100,,,
2009,5,8,128,SI,14.5,13.2,7.75,65,,,
2009,5,15,135,LS,11.2,12.9,8.51,100,,,
2009,5,15,135,SI,11.5,13.9,8.15,100,,,
2009,5,22,142,LS,12.2,14.6,8.31,100,,,
2009,5,22,142,P27,12,15.5,7.75,71,,,
2009,5,22,142,SI,10.4,16.2,7.3,100,,,
2009,5,27,147,DC,6.9,16.6,8.38,100,,,
2009,5,27,147,FP,10,14,7.64,,,,
2009,5,27,147,GC,7.7,16.6,7.73,35,,,
2009,5,27,147,LS,13,15.5,7.6,80,,,
2009,6,2,153,LS,9.7,15.2,8.21,100,,,
2009,6,2,153,P27,11,15.8,7.55,100,,,
2009,6,2,153,SI,9.2,16.2,7.21,100,,,
2009,6,3,153,LS,10.5,15.7,8.1,100,,,
2009,6,3,153,P27,10.7,15.8,7.44,100,,,
2009,6,3,153,SI,10,16.3,7.7,100,,,
2009,6,4,154,LS,9.4,15.2,7.79,100,,,
2009,6,4,154,P27,12.4,16.6,7.29,100,,,
2009,6,4,154,SI,10.8,17.6,7.2,100,,,
2009,6,5,155,LS,10.8,16.3,7.91,100,,,
2009,6,5,155,P27,11.7,16.8,7.52,100,,,
2009,6,5,155,SI,10.7,17.3,7.69,100,,,
2009,6,12,163,LS,12.3,18,7.98,100,,,
2009,6,12,163,P27,11.9,17.7,7.33,100,,,
2009,6,12,163,SI,9.1,20.1,7.2,100,,,
2009,6,19,170,DC,6.1,19.3,7.46,71,,,
2009,6,19,170,FP,12.1,18.9,7.34,100,,,
2009,6,19,170,GC,6.5,19.2,7.21,35,,,
2009,6,19,170,LS,7.9,18.5,7.13,100,,,
2009,6,19,170,P27,11.4,19.6,7.28,100,,,
2009,6,19,170,SI,8.1,20.9,7.02,100,,,
2009,6,23,174,LS,10.6,22.1,8.01,100,,,
2009,6,23,174,P27,14.4,21.2,7.38,100,,,
2009,6,23,174,SI,7.9,23.4,6.85,100,,,
2009,6,24,175,LS,13.1,23.3,7.9,100,,,
